id,label
220,0.4496000111103058
221,0.47589999437332153
222,0.48
223,0.4656
224,0.3643999993801117
225,0.46779999136924744
226,0.4088
227,0.4871000051498413
228,0.46619999408721924
229,0.4368
230,0.47279998660087585
231,0.2435
232,0.4081999957561493
233,0.3637000024318695
234,0.26649999618530273
235,0.3311
236,0.4486
237,0.42260000109672546
238,0.3468
239,0.2835
240,0.48510000109672546
241,0.40049999952316284
242,0.4131999909877777
243,0.4911
244,0.3908
245,0.45350000262260437
246,0.4896000027656555
247,0.4300000071525574
248,0.3894
249,0.33169999718666077
250,0.4987
251,0.3973
252,0.3594
253,0.4033
254,0.2936
255,0.4174000024795532
256,0.39160001277923584
257,0.3072
258,0.45010000467300415
259,0.42419999837875366
260,0.3695000112056732
261,0.4250999987125397
262,0.3742
263,0.42750000953674316
264,0.4996
265,0.396
266,0.4243
267,0.3643999993801117
268,0.2953
269,0.4011
270,0.464
271,0.4848
272,0.49639999866485596
273,0.4650999903678894
274,0.33550000190734863
275,0.3879
276,0.4846999943256378
277,0.4529
278,0.4189999997615814
279,0.4658
280,0.278
281,0.45649999380111694
282,0.4451
283,0.3131999969482422
284,0.3312
285,0.414000004529953
286,0.45669999718666077
287,0.3995000123977661
288,0.3996
289,0.3949
290,0.3628999888896942
291,0.32499998807907104
292,0.4011000096797943
293,0.49889999628067017
294,0.3142
295,0.4763999879360199
296,0.3862999975681305
297,0.395
298,0.4361000061035156
299,0.4959000051021576
300,0.43459999561309814
301,0.3327
302,0.39489999413490295
303,0.4814999997615814
304,0.29829999804496765
305,0.4569000005722046
306,0.4199
307,0.4309000074863434
308,0.39879998564720154
309,0.14970000088214874
310,0.3162
311,0.32179999351501465
312,0.3555000126361847
313,0.4569000005722046
314,0.4934
315,0.48820000886917114
316,0.4016
317,0.2978
318,0.3009
319,0.3788
320,0.4125
321,0.4544
322,0.4781999886035919
323,0.374099999666214
324,0.4247
325,0.3493
326,0.2822
327,0.4959
328,0.4947
329,0.4286
330,0.4933
331,0.33410000801086426
332,0.388700008392334
333,0.3907
334,0.371
335,0.3034
336,0.47269999980926514
337,0.3927
338,0.4279
339,0.4948999881744385
340,0.4441
341,0.36250001192092896
342,0.3615
343,0.3765
344,0.3259
345,0.4009
346,0.3976
347,0.39489999413490295
348,0.4836
349,0.35929998755455017
350,0.4256
351,0.4228000044822693
352,0.3955000042915344
353,0.4848
354,0.3443
355,0.42160001397132874
356,0.494
357,0.3767
358,0.3915
359,0.42489999532699585
360,0.3231000006198883
361,0.4278
362,0.4631
363,0.4573
364,0.42179998755455017
365,0.3573
366,0.3695
367,0.430400013923645
368,0.460999995470047
369,0.47850000858306885
370,0.3645
371,0.44920000433921814
372,0.34540000557899475
373,0.3603
374,0.4970000088214874
375,0.4081
376,0.3885999917984009
377,0.4275999963283539
378,0.3829
379,0.4221
380,0.3043999969959259
381,0.4227
382,0.4410000145435333
383,0.4257
384,0.3105
385,0.3882
386,0.41670000553131104
387,0.4087
388,0.40720000863075256
389,0.4766
390,0.32179999351501465
391,0.41999998688697815
392,0.3555
393,0.3377
394,0.4456
395,0.2262
396,0.24940000474452972
397,0.38370001316070557
398,0.49889999628067017
399,0.4408999979496002
400,0.3988
401,0.4576
402,0.46059998869895935
403,0.3394
404,0.3407000005245209
405,0.3599
406,0.48559999465942383
407,0.3508000075817108
408,0.4178999960422516
409,0.3393999934196472
410,0.3249
411,0.47130000591278076
412,0.49410000443458557
413,0.3573
414,0.36730000376701355
415,0.47200000286102295
416,0.33730000257492065
417,0.4771
418,0.389
419,0.3239000141620636
420,0.3864
421,0.4180000126361847
422,0.4796
423,0.4523
424,0.4646
425,0.4928
426,0.38659998774528503
427,0.37279999256134033
428,0.43689998984336853
429,0.4849
430,0.454
431,0.43209999799728394
432,0.39
433,0.4456
434,0.4073
435,0.4501
436,0.42
437,0.45329999923706055
438,0.3543
439,0.4293999969959259
440,0.4506
441,0.4487999975681305
442,0.4580000042915344
443,0.33180001378059387
444,0.30379998683929443
445,0.3106
446,0.3938
447,0.4572
448,0.4034999907016754
449,0.4963
450,0.311
451,0.47360000014305115
452,0.3619000017642975
453,0.474
454,0.3781999945640564
455,0.4619
456,0.3952000141143799
457,0.382099986076355
458,0.4382
459,0.2287
460,0.4668000042438507
461,0.4529
462,0.465
463,0.47429999709129333
464,0.4573
465,0.447299987077713
466,0.4327999949455261
467,0.375
468,0.44449999928474426
469,0.4224
470,0.44209998846054077
471,0.314300000667572
472,0.4204
473,0.4776
474,0.4543
475,0.48249998688697815
476,0.32710000872612
477,0.4133000075817108
478,0.4684000015258789
479,0.4471000134944916
480,0.3472
481,0.40959998965263367
482,0.3493
483,0.2936
484,0.33379998803138733
485,0.364
486,0.4984999895095825
487,0.44119998812675476
488,0.4844000041484833
489,0.4832000136375427
490,0.3927
491,0.45989999175071716
492,0.3751
493,0.47049999237060547
494,0.4097999930381775
495,0.4921000003814697
496,0.3790999948978424
497,0.4514000117778778
498,0.4278
499,0.3902
500,0.3856000006198883
501,0.30979999899864197
502,0.3342
503,0.4472000002861023
504,0.4092000126838684
505,0.3889
506,0.48330000042915344
507,0.3962
508,0.4535999894142151
509,0.3791
510,0.4442000091075897
511,0.37869998812675476
512,0.4099000096321106
513,0.31940001249313354
514,0.3741999864578247
515,0.4395
516,0.2766
517,0.4002
518,0.46880000829696655
519,0.4593999981880188
520,0.39399999380111694
521,0.3921000063419342
522,0.2989
523,0.4155
524,0.36070001125335693
525,0.3154999911785126
526,0.3816
527,0.3797000050544739
528,0.4667
529,0.3146
530,0.45980000495910645
531,0.4434
532,0.4764
533,0.3925
534,0.39820000529289246
535,0.3873000144958496
536,0.39070001244544983
537,0.3629
538,0.35370001196861267
539,0.4728
540,0.3803
541,0.41760000586509705
542,0.49070000648498535
543,0.48179998993873596
544,0.3724
545,0.46
546,0.4779
547,0.4571
548,0.4796999990940094
549,0.4577000141143799
550,0.2750999927520752
551,0.4652
552,0.314
553,0.3033
554,0.22789999842643738
555,0.4499
556,0.4246000051498413
557,0.3516
558,0.3896999955177307
559,0.3098
560,0.4156
561,0.44369998574256897
562,0.4611999988555908
563,0.3142
564,0.2874
565,0.3835
566,0.3028
567,0.4965
568,0.3836
569,0.4025999903678894
570,0.4514
571,0.45730000734329224
572,0.3564999997615814
573,0.321399986743927
574,0.3988
575,0.4549
576,0.4254
577,0.3822999894618988
578,0.40849998593330383
579,0.35
580,0.3826
581,0.4165
582,0.2658
583,0.43059998750686646
584,0.4645
585,0.318
586,0.4349
587,0.44920000433921814
588,0.41350001096725464
589,0.47040000557899475
590,0.4226
591,0.4486
592,0.3019999861717224
593,0.4567
594,0.2672
595,0.4043000042438507
596,0.41609999537467957
597,0.4016
598,0.3968999981880188
599,0.3292
600,0.3515
601,0.44830000400543213
602,0.3919000029563904
603,0.34779998660087585
604,0.3922
605,0.3262999951839447
606,0.2829
607,0.3797000050544739
608,0.38339999318122864
609,0.4262999892234802
610,0.3156
611,0.4691999852657318
612,0.490200012922287
613,0.36719998717308044
614,0.3774999976158142
615,0.36640000343322754
616,0.3592
617,0.4552
618,0.4648
619,0.3849000036716461
620,0.477
621,0.4767000079154968
622,0.435
623,0.382
624,0.4505000114440918
625,0.4873
626,0.39489999413490295
627,0.3296000063419342
628,0.4684
629,0.3781
630,0.4305
631,0.45750001072883606
632,0.4932999908924103
633,0.4516
634,0.4172
635,0.39340001344680786
636,0.4268
637,0.3229
638,0.3473
639,0.4555
640,0.3478
641,0.28349998593330383
642,0.40049999952316284
643,0.4999
644,0.4998
645,0.31850001215934753
646,0.4323
647,0.2924000024795532
648,0.2896
649,0.46650001406669617
650,0.3582
651,0.48919999599456787
652,0.4578999876976013
653,0.43209999799728394
654,0.4809
655,0.37560001015663147
656,0.4438999891281128
657,0.3708
658,0.4413999915122986
659,0.44850000739097595
660,0.4656
661,0.3823
662,0.3698999881744385
663,0.4153999984264374
664,0.4262000024318695
665,0.4056999981403351
666,0.4133000075817108
667,0.4106999933719635
668,0.3255000114440918
669,0.373
670,0.46050000190734863
671,0.37720000743865967
672,0.3136
673,0.4528
674,0.2663
675,0.4734
676,0.23579999804496765
677,0.3792
678,0.3903999924659729
679,0.3975
680,0.4878999888896942
681,0.41990000009536743
682,0.4374000132083893
683,0.47589999437332153
684,0.4366
685,0.4207
686,0.4275
687,0.24199999868869781
688,0.4487000107765198
689,0.4998
690,0.45890000462532043
691,0.4958
692,0.3958
693,0.1387
694,0.4580000042915344
695,0.3202
696,0.4865
697,0.4652999937534332
698,0.43779999017715454
699,0.19020000100135803
700,0.4177
701,0.3587999939918518
702,0.4197
703,0.38280001282691956
704,0.4207
705,0.44940000772476196
706,0.3931
707,0.4687
708,0.3298
709,0.2714
710,0.3733
711,0.43639999628067017
712,0.3203
713,0.4049
714,0.46549999713897705
715,0.2875
716,0.4444
717,0.43299999833106995
718,0.4126
719,0.4259
720,0.4593000113964081
721,0.3151000142097473
722,0.3944999873638153
723,0.39579999446868896
724,0.3715
725,0.4705
726,0.47360000014305115
727,0.4432
728,0.3537
729,0.3727000057697296
730,0.3483999967575073
731,0.4721
732,0.46000000834465027
733,0.4369
734,0.4957999885082245
735,0.4841
736,0.44859999418258667
737,0.38440001010894775
738,0.4376
739,0.45980000495910645
740,0.3614
741,0.4278
742,0.3481
743,0.41190001368522644
744,0.3142000138759613
745,0.4081000089645386
746,0.4465
747,0.3039
748,0.35670000314712524
749,0.38839998841285706
750,0.3495
751,0.39969998598098755
752,0.4081
753,0.341
754,0.4963
755,0.42660000920295715
756,0.34540000557899475
757,0.45879998803138733
758,0.26840001344680786
759,0.3602
760,0.35089999437332153
761,0.34950000047683716
762,0.3959999978542328
763,0.3782
764,0.4557
765,0.4058000147342682
766,0.48669999837875366
767,0.4151
768,0.4979
769,0.3923
770,0.4449000060558319
771,0.3539
772,0.249099999666214
773,0.4262999892234802
774,0.34950000047683716
775,0.4603
776,0.48089998960494995
777,0.48559999465942383
778,0.3578
779,0.493
780,0.37860000133514404
781,0.3891
782,0.38659998774528503
783,0.47749999165534973
784,0.4387
785,0.4911
786,0.3741
787,0.42010000348091125
788,0.4044
789,0.2574
790,0.3028
791,0.4307999908924103
792,0.3861
793,0.4391
794,0.4223000109195709
795,0.44999998807907104
796,0.2493
797,0.3155
798,0.3834
799,0.4072999954223633
800,0.4203999936580658
801,0.47760000824928284
802,0.4421
803,0.2280000001192093
804,0.4499
805,0.2973
806,0.4543
807,0.4825
808,0.4754999876022339
809,0.3375
810,0.42879998683929443
811,0.4743
812,0.4132
813,0.4528999924659729
814,0.3785000145435333
815,0.375
816,0.4573
817,0.49540001153945923
818,0.4732
819,0.2887
820,0.35600000619888306
821,0.474
822,0.311
823,0.4471
824,0.4323999881744385
825,0.32440000772476196
826,0.4102
827,0.4619
828,0.45879998803138733
829,0.39160001277923584
830,0.3576
831,0.39989998936653137
832,0.4506
833,0.4488
834,0.3938
835,0.4572
836,0.4020000100135803
837,0.3106
838,0.34299999475479126
839,0.4652000069618225
840,0.22619999945163727
841,0.39320001006126404
842,0.454
843,0.4925
844,0.37459999322891235
845,0.4726000130176544
846,0.4072999954223633
847,0.45010000467300415
848,0.4183
849,0.3693999946117401
850,0.4796000123023987
851,0.4523000121116638
852,0.3864
853,0.418
854,0.4608
855,0.3255999982357025
856,0.39969998598098755
857,0.44999998807907104
858,0.38519999384880066
859,0.4251999855041504
860,0.464
861,0.3573
862,0.3249
863,0.4043000042438507
864,0.4399000108242035
865,0.4771000146865845
866,0.4456999897956848
867,0.3240000009536743
868,0.3204
869,0.4468
870,0.4606
871,0.3394
872,0.39879998564720154
873,0.4575999975204468
874,0.4856
875,0.3508
876,0.3075
877,0.35989999771118164
878,0.4803999960422516
879,0.3202
880,0.4918999969959259
881,0.3443
882,0.3767
883,0.3142000138759613
884,0.4614
885,0.3914
886,0.3659000098705292
887,0.3859
888,0.4295
889,0.487199991941452
890,0.47200000286102295
891,0.41260001063346863
892,0.3880999982357025
893,0.4991
894,0.3393000066280365
895,0.43230000138282776
896,0.4449999928474426
897,0.42260000109672546
898,0.4268999993801117
899,0.3731
900,0.2995
901,0.275
902,0.44369998574256897
903,0.4573
904,0.4254
905,0.4735
906,0.3988
907,0.4549
908,0.3569
909,0.4995
910,0.44279998540878296
911,0.3310999870300293
912,0.4156
913,0.2828
914,0.4778999984264374
915,0.4965
916,0.2874000072479248
917,0.38350000977516174
918,0.4629000127315521
919,0.4504
920,0.4772000014781952
921,0.49059998989105225
922,0.45750001072883606
923,0.4652
924,0.4246
925,0.3516
926,0.3440999984741211
927,0.4499
928,0.4399000108242035
929,0.31189998984336853
930,0.3102
931,0.35679998993873596
932,0.40709999203681946
933,0.4875999987125397
934,0.4779
935,0.4571
936,0.3724
937,0.46
938,0.4864000082015991
939,0.3574
940,0.4764
941,0.3142000138759613
942,0.2992999851703644
943,0.44339999556541443
944,0.3907
945,0.3629
946,0.3396
947,0.4736
948,0.479
949,0.3724
950,0.2989000082015991
951,0.4155
952,0.33629998564720154
953,0.44040000438690186
954,0.3815999925136566
955,0.4458
956,0.4226999878883362
957,0.44510000944137573
958,0.4727
959,0.4642
960,0.4273
961,0.4453999996185303
962,0.4442
963,0.3787
964,0.2766000032424927
965,0.4002000093460083
966,0.3742
967,0.4395
968,0.4196000099182129
969,0.3541
970,0.3342
971,0.38940000534057617
972,0.3993000090122223
973,0.32359999418258667
974,0.4833
975,0.3962
976,0.3812
977,0.3889000117778778
978,0.32899999618530273
979,0.415
980,0.47029998898506165
981,0.43369999527931213
982,0.44040000438690186
983,0.42410001158714294
984,0.3339
985,0.3287000060081482
986,0.4032999873161316
987,0.3700000047683716
988,0.3847000002861023
989,0.385
990,0.4674
991,0.31310001015663147
992,0.498199999332428
993,0.4961000084877014
994,0.32690000534057617
995,0.4957
996,0.4032999873161316
997,0.4095
998,0.479
999,0.40560001134872437
1000,0.3466
1001,0.4823
1002,0.4742
1003,0.4999
1004,0.4502
1005,0.44200000166893005
1006,0.379
1007,0.3794
1008,0.3651
1009,0.3165
1010,0.42160001397132874
1011,0.435
1012,0.4569
1013,0.473
1014,0.3615
1015,0.44679999351501465
1016,0.4119
1017,0.41600000858306885
1018,0.4602
1019,0.281
1020,0.41449999809265137
1021,0.45399999618530273
1022,0.3656
1023,0.383899986743927
1024,0.404
1025,0.4715000092983246
1026,0.30329999327659607
1027,0.4081999957561493
1028,0.42559999227523804
1029,0.4614
1030,0.44209998846054077
1031,0.4456999897956848
1032,0.3973
1033,0.414900004863739
1034,0.4476
1035,0.3424000144004822
1036,0.4892
1037,0.4659000039100647
1038,0.4235
1039,0.42879998683929443
1040,0.4279
1041,0.3961000144481659
1042,0.420199990272522
1043,0.4659999907016754
1044,0.41530001163482666
1045,0.3811
1046,0.3630000054836273
1047,0.3411000072956085
1048,0.4777
1049,0.3638
1050,0.4455
1051,0.3229
1052,0.4595000147819519
1053,0.4887999892234802
1054,0.4332999885082245
1055,0.4763000011444092
1056,0.4385
1057,0.4844
1058,0.4124999940395355
1059,0.3785
1060,0.30090001225471497
1061,0.27549999952316284
1062,0.3720000088214874
1063,0.2828
1064,0.436599999666214
1065,0.36649999022483826
1066,0.48190000653266907
1067,0.499099999666214
1068,0.3578
1069,0.30379998683929443
1070,0.4565
1071,0.41839998960494995
1072,0.3771
1073,0.38370001316070557
1074,0.49070000648498535
1075,0.47049999237060547
1076,0.36649999022483826
1077,0.4228
1078,0.3206000030040741
1079,0.4260999858379364
1080,0.4521999955177307
1081,0.4965
1082,0.422
1083,0.3901999890804291
1084,0.4953
1085,0.44929999113082886
1086,0.4332
1087,0.3264
1088,0.32089999318122864
1089,0.4668
1090,0.474700003862381
1091,0.368
1092,0.39309999346733093
1093,0.4171999990940094
1094,0.4285
1095,0.3775
1096,0.43619999289512634
1097,0.3292999863624573
1098,0.3698999881744385
1099,0.39100000262260437
1100,0.4661
1101,0.45980000495910645
1102,0.3905999958515167
1103,0.48899999260902405
1104,0.4233
1105,0.44780001044273376
1106,0.3935000002384186
1107,0.4819999933242798
1108,0.3952
1109,0.3394
1110,0.47679999470710754
1111,0.2912999987602234
1112,0.44290000200271606
1113,0.3709999918937683
1114,0.4537
1115,0.4869
1116,0.3391000032424927
1117,0.45669999718666077
1118,0.4281
1119,0.3289
1120,0.3294
1121,0.4514
1122,0.3544
1123,0.4236
1124,0.39169999957084656
1125,0.4036000072956085
1126,0.3885999917984009
1127,0.4214000105857849
1128,0.4688
1129,0.4269999861717224
1130,0.3999
1131,0.3932
1132,0.39879998564720154
1133,0.42419999837875366
1134,0.482699990272522
1135,0.4790000021457672
1136,0.4925
1137,0.47369998693466187
1138,0.4957
1139,0.4114
1140,0.3467999994754791
1141,0.4941999912261963
1142,0.3801000118255615
1143,0.4168
1144,0.4903999865055084
1145,0.4164
1146,0.4292
1147,0.49239999055862427
1148,0.4016000032424927
1149,0.457
1150,0.4041999876499176
1151,0.4724999964237213
1152,0.34360000491142273
1153,0.4223
1154,0.4480000138282776
1155,0.3957
1156,0.4174
1157,0.487
1158,0.4519
1159,0.3529999852180481
1160,0.38830000162124634
1161,0.4236
1162,0.3667
1163,0.35280001163482666
1164,0.36809998750686646
1165,0.3605000078678131
1166,0.38019999861717224
1167,0.43959999084472656
1168,0.3578
1169,0.467
1170,0.3951
1171,0.4047
1172,0.3196
1173,0.41839998960494995
1174,0.4851
1175,0.3173
1176,0.48179998993873596
1177,0.46799999475479126
1178,0.39010000228881836
1179,0.3676
1180,0.4554
1181,0.4462
1182,0.4973
1183,0.3059999942779541
1184,0.4871000051498413
1185,0.4807
1186,0.4112
1187,0.39730000495910645
1188,0.37059998512268066
1189,0.3643999993801117
1190,0.4754
1191,0.4417000114917755
1192,0.3525
1193,0.36719998717308044
1194,0.44929999113082886
1195,0.39070001244544983
1196,0.4381
1197,0.4666000008583069
1198,0.49129998683929443
1199,0.4147
1200,0.3541
1201,0.3977999985218048
1202,0.49459999799728394
1203,0.21539999544620514
1204,0.31679999828338623
1205,0.4697999954223633
1206,0.4699000120162964
1207,0.3987
1208,0.41429999470710754
1209,0.397
1210,0.4032000005245209
1211,0.40459999442100525
1212,0.4959999918937683
1213,0.4293
1214,0.44769999384880066
1215,0.4171000123023987
1216,0.255
1217,0.4878000020980835
1218,0.4509
1219,0.4968000054359436
1220,0.37709999084472656
1221,0.4394
1222,0.42730000615119934
1223,0.3813
1224,0.4357
1225,0.3837999999523163
1226,0.3995
1227,0.3425999879837036
1228,0.3424000144004822
1229,0.4447
1230,0.35190001130104065
1231,0.3856
1232,0.4876999855041504
1233,0.36039999127388
1234,0.4068000018596649
1235,0.483
1236,0.4985
1237,0.4279
1238,0.4162999987602234
1239,0.3319
1240,0.4143
1241,0.4733999967575073
1242,0.3394
1243,0.4359999895095825
1244,0.33739998936653137
1245,0.4201
1246,0.44130000472068787
1247,0.4097999930381775
1248,0.4803
1249,0.29510000348091125
1250,0.3939
1251,0.4099
1252,0.4603999853134155
1253,0.35199999809265137
1254,0.4733000099658966
1255,0.41339999437332153
1256,0.4997999966144562
1257,0.36059999465942383
1258,0.33719998598098755
1259,0.486299991607666
1260,0.2609
1261,0.2778
1262,0.3619999885559082
1263,0.37119999527931213
1264,0.4274
1265,0.48240000009536743
1266,0.4459
1267,0.4122
1268,0.4106000065803528
1269,0.27489998936653137
1270,0.3399
1271,0.48590001463890076
1272,0.428600013256073
1273,0.40290001034736633
1274,0.4081000089645386
1275,0.38600000739097595
1276,0.3109000027179718
1277,0.3562999963760376
1278,0.3473
1279,0.4121
1280,0.4593
1281,0.4884999990463257
1282,0.4433000087738037
1283,0.4899
1284,0.4674
1285,0.3506
1286,0.46950000524520874
1287,0.3182
1288,0.46059998869895935
1289,0.4456999897956848
1290,0.3084
1291,0.34549999237060547
1292,0.43529999256134033
1293,0.3411000072956085
1294,0.3889000117778778
1295,0.3928999900817871
1296,0.30399999022483826
1297,0.4214
1298,0.4616999924182892
1299,0.43230000138282776
1300,0.4510999917984009
1301,0.4285
1302,0.3598000109195709
1303,0.3374
1304,0.49410000443458557
1305,0.46619999408721924
1306,0.3814
1307,0.3713
1308,0.3661
1309,0.4086
1310,0.3422999978065491
1311,0.25519999861717224
1312,0.4064
1313,0.4935
1314,0.46059998869895935
1315,0.46720001101493835
1316,0.4558
1317,0.37540000677108765
1318,0.4927000105381012
1319,0.4209
1320,0.4824
1321,0.4147999882698059
1322,0.1867000013589859
1323,0.38199999928474426
1324,0.4513
1325,0.38690000772476196
1326,0.47380000352859497
1327,0.4193
1328,0.4424000084400177
1329,0.3958
1330,0.41519999504089355
1331,0.43230000138282776
1332,0.4827
1333,0.4544
1334,0.4646
1335,0.412200003862381
1336,0.41510000824928284
1337,0.47780001163482666
1338,0.4339999854564667
1339,0.43220001459121704
1340,0.36000001430511475
1341,0.3033
1342,0.3423
1343,0.4927999973297119
1344,0.4858
1345,0.49779999256134033
1346,0.3269999921321869
1347,0.4442
1348,0.38499999046325684
1349,0.4477
1350,0.3424
1351,0.4374000132083893
1352,0.4857
1353,0.4754999876022339
1354,0.3517000079154968
1355,0.2904
1356,0.2752000093460083
1357,0.37389999628067017
1358,0.36800000071525574
1359,0.3501
1360,0.4185
1361,0.3711000084877014
1362,0.3312
1363,0.3156000077724457
1364,0.42750000953674316
1365,0.31209999322891235
1366,0.4928
1367,0.3937
1368,0.37439998984336853
1369,0.287
1370,0.4052
1371,0.4166
1372,0.4547
1373,0.3964
1374,0.4517
1375,0.4618
1376,0.4438
1377,0.33889999985694885
1378,0.39489999413490295
1379,0.442
1380,0.4007999897003174
1381,0.424
1382,0.4699
1383,0.375900000333786
1384,0.4923
1385,0.3383
1386,0.4279
1387,0.4203000068664551
1388,0.3425000011920929
1389,0.31679999828338623
1390,0.2881
1391,0.3645
1392,0.4195
1393,0.3824999928474426
1394,0.403
1395,0.4124000072479248
1396,0.38929998874664307
1397,0.3262
1398,0.30390000343322754
1399,0.4975
1400,0.3578
1401,0.4526999890804291
1402,0.4307
1403,0.4133
1404,0.4547
1405,0.4055
1406,0.44609999656677246
1407,0.3422999978065491
1408,0.4477
1409,0.3788
1410,0.4979
1411,0.4926
1412,0.2867
1413,0.4650000035762787
1414,0.4454
1415,0.4180999994277954
1416,0.47290000319480896
1417,0.4309000074863434
1418,0.3287
1419,0.47350001335144043
1420,0.4049000144004822
1421,0.4042
1422,0.4219000041484833
1423,0.43560001254081726
1424,0.4022
1425,0.2992999851703644
1426,0.49939998984336853
1427,0.4377
1428,0.3331
1429,0.2842
1430,0.47929999232292175
1431,0.4883
1432,0.4172
1433,0.4897
1434,0.4602
1435,0.4195
1436,0.2927
1437,0.3033
1438,0.36959999799728394
1439,0.41670000553131104
1440,0.4943
1441,0.4131999909877777
1442,0.4406000077724457
1443,0.42419999837875366
1444,0.48649999499320984
1445,0.4814000129699707
1446,0.3939000070095062
1447,0.3353999853134155
1448,0.4023999869823456
1449,0.32179999351501465
1450,0.44440001249313354
1451,0.3302
1452,0.3515999913215637
1453,0.2865999937057495
1454,0.49079999327659607
1455,0.46380001306533813
1456,0.3885999917984009
1457,0.4438999891281128
1458,0.32749998569488525
1459,0.42739999294281006
1460,0.4054
1461,0.4106000065803528
1462,0.493
1463,0.3630000054836273
1464,0.3736000061035156
1465,0.34279999136924744
1466,0.4489000141620636
1467,0.4632999897003174
1468,0.45170000195503235
1469,0.4929
1470,0.4548
1471,0.4953
1472,0.4853000044822693
1473,0.3628000020980835
1474,0.40880000591278076
1475,0.45410001277923584
1476,0.4505
1477,0.454800009727478
1478,0.32120001316070557
1479,0.3859
1480,0.4311999976634979
1481,0.4738
1482,0.3635999858379364
1483,0.4964
1484,0.42730000615119934
1485,0.2818
1486,0.48260000348091125
1487,0.26589998602867126
1488,0.4462999999523163
1489,0.37549999356269836
1490,0.3082
1491,0.41019999980926514
1492,0.45100000500679016
1493,0.4367
1494,0.4544
